"","X","word","sentiment"
"4549",4549,"euthanasia","sadness"
"4550",4550,"evacuate","fear"
"4551",4551,"evacuate","negative"
"4552",4552,"evacuation","negative"
"4553",4553,"evade","anger"
"4554",4554,"evade","disgust"
"4555",4555,"evade","fear"
"4556",4556,"evade","negative"
"4557",4557,"evanescence","sadness"
"4558",4558,"evanescence","surprise"
"4559",4559,"evasion","fear"
"4560",4560,"evasion","negative"
"4561",4561,"evasion","sadness"
"4562",4562,"eventual","anticipation"
"4563",4563,"eventuality","anticipation"
"4564",4564,"eventuality","fear"
"4565",4565,"evergreen","joy"
"4566",4566,"evergreen","positive"
"4567",4567,"evergreen","trust"
"4568",4568,"everlasting","positive"
"4569",4569,"evict","negative"
"4570",4570,"evict","sadness"
"4571",4571,"eviction","anger"
"4572",4572,"eviction","disgust"
"4573",4573,"eviction","fear"
"4574",4574,"eviction","negative"
"4575",4575,"eviction","sadness"
"4576",4576,"evident","positive"
"4577",4577,"evident","trust"
"4578",4578,"evil","anger"
"4579",4579,"evil","disgust"
"4580",4580,"evil","fear"
"4581",4581,"evil","negative"
"4582",4582,"evil","sadness"
"4583",4583,"evolution","positive"
"4584",4584,"exacerbate","negative"
"4585",4585,"exacerbation","anger"
"4586",4586,"exacerbation","fear"
"4587",4587,"exacerbation","negative"
"4588",4588,"exacting","negative"
"4589",4589,"exaggerate","anger"
"4590",4590,"exaggerate","negative"
"4591",4591,"exaggerated","negative"
"4592",4592,"exalt","anticipation"
"4593",4593,"exalt","joy"
"4594",4594,"exalt","positive"
"4595",4595,"exalt","trust"
"4596",4596,"exaltation","joy"
"4597",4597,"exaltation","positive"
"4598",4598,"exaltation","trust"
"4599",4599,"exalted","joy"
"4600",4600,"exalted","positive"
"4601",4601,"exalted","trust"
"4602",4602,"examination","fear"
"4603",4603,"examination","negative"
"4604",4604,"examination","surprise"
"4605",4605,"exasperation","anger"
"4606",4606,"exasperation","disgust"
"4607",4607,"exasperation","negative"
"4608",4608,"excavation","anticipation"
"4609",4609,"excavation","negative"
"4610",4610,"excavation","surprise"
"4611",4611,"exceed","anticipation"
"4612",4612,"exceed","joy"
"4613",4613,"exceed","positive"
"4614",4614,"excel","anticipation"
"4615",4615,"excel","joy"
"4616",4616,"excel","positive"
"4617",4617,"excel","surprise"
"4618",4618,"excel","trust"
"4619",4619,"excellence","disgust"
"4620",4620,"excellence","joy"
"4621",4621,"excellence","positive"
"4622",4622,"excellence","trust"
"4623",4623,"excellent","joy"
"4624",4624,"excellent","positive"
"4625",4625,"excellent","trust"
"4626",4626,"excess","negative"
"4627",4627,"exchange","positive"
"4628",4628,"exchange","trust"
"4629",4629,"excise","negative"
"4630",4630,"excitable","positive"
"4631",4631,"excitation","anger"
"4632",4632,"excitation","anticipation"
"4633",4633,"excitation","fear"
"4634",4634,"excitation","joy"
"4635",4635,"excitation","positive"
"4636",4636,"excitation","surprise"
"4637",4637,"excite","anger"
"4638",4638,"excite","anticipation"
"4639",4639,"excite","fear"
"4640",4640,"excite","joy"
"4641",4641,"excite","positive"
"4642",4642,"excite","surprise"
"4643",4643,"excited","anticipation"
"4644",4644,"excited","joy"
"4645",4645,"excited","positive"
"4646",4646,"excited","surprise"
"4647",4647,"excited","trust"
"4648",4648,"excitement","anticipation"
"4649",4649,"excitement","joy"
"4650",4650,"excitement","positive"
"4651",4651,"excitement","surprise"
"4652",4652,"exciting","anticipation"
"4653",4653,"exciting","joy"
"4654",4654,"exciting","positive"
"4655",4655,"exciting","surprise"
"4656",4656,"exclaim","surprise"
"4657",4657,"excluded","disgust"
"4658",4658,"excluded","negative"
"4659",4659,"excluded","sadness"
"4660",4660,"excluding","negative"
"4661",4661,"excluding","sadness"
"4662",4662,"exclusion","disgust"
"4663",4663,"exclusion","fear"
"4664",4664,"exclusion","negative"
"4665",4665,"exclusion","sadness"
"4666",4666,"excrement","disgust"
"4667",4667,"excrement","negative"
"4668",4668,"excretion","disgust"
"4669",4669,"excruciating","fear"
"4670",4670,"excruciating","negative"
"4671",4671,"excuse","negative"
"4672",4672,"execution","anger"
"4673",4673,"execution","fear"
"4674",4674,"execution","negative"
"4675",4675,"execution","sadness"
"4676",4676,"execution","trust"
"4677",4677,"executioner","anger"
"4678",4678,"executioner","fear"
"4679",4679,"executioner","negative"
"4680",4680,"executioner","sadness"
"4681",4681,"executor","trust"
"4682",4682,"exemplary","positive"
"4683",4683,"exemption","positive"
"4684",4684,"exhaust","negative"
"4685",4685,"exhausted","negative"
"4686",4686,"exhausted","sadness"
"4687",4687,"exhaustion","anticipation"
"4688",4688,"exhaustion","negative"
"4689",4689,"exhaustion","sadness"
"4690",4690,"exhaustive","trust"
"4691",4691,"exhilaration","joy"
"4692",4692,"exhilaration","positive"
"4693",4693,"exhilaration","surprise"
"4694",4694,"exhort","positive"
"4695",4695,"exhortation","positive"
"4696",4696,"exigent","anticipation"
"4697",4697,"exigent","disgust"
"4698",4698,"exigent","fear"
"4699",4699,"exigent","negative"
"4700",4700,"exigent","surprise"
"4701",4701,"exile","anger"
"4702",4702,"exile","fear"
"4703",4703,"exile","negative"
"4704",4704,"exile","sadness"
"4705",4705,"existence","positive"
"4706",4706,"exorcism","fear"
"4707",4707,"exorcism","negative"
"4708",4708,"exorcism","sadness"
"4709",4709,"exotic","positive"
"4710",4710,"expatriate","negative"
"4711",4711,"expect","anticipation"
"4712",4712,"expect","positive"
"4713",4713,"expect","surprise"
"4714",4714,"expect","trust"
"4715",4715,"expectancy","anticipation"
"4716",4716,"expectant","anticipation"
"4717",4717,"expectation","anticipation"
"4718",4718,"expectation","positive"
"4719",4719,"expected","anticipation"
"4720",4720,"expecting","anticipation"
"4721",4721,"expedient","joy"
"4722",4722,"expedient","positive"
"4723",4723,"expedient","trust"
"4724",4724,"expedition","anticipation"
"4725",4725,"expedition","positive"
"4726",4726,"expel","anger"
"4727",4727,"expel","disgust"
"4728",4728,"expel","fear"
"4729",4729,"expel","negative"
"4730",4730,"expel","sadness"
"4731",4731,"expenditure","negative"
"4732",4732,"expenses","negative"
"4733",4733,"experienced","positive"
"4734",4734,"experienced","trust"
"4735",4735,"experiment","anticipation"
"4736",4736,"experiment","surprise"
"4737",4737,"expert","positive"
"4738",4738,"expert","trust"
"4739",4739,"expertise","positive"
"4740",4740,"expertise","trust"
"4741",4741,"expire","negative"
"4742",4742,"expire","sadness"
"4743",4743,"expired","negative"
"4744",4744,"explain","positive"
"4745",4745,"explain","trust"
"4746",4746,"expletive","anger"
"4747",4747,"expletive","negative"
"4748",4748,"explode","anger"
"4749",4749,"explode","fear"
"4750",4750,"explode","negative"
"4751",4751,"explode","sadness"
"4752",4752,"explode","surprise"
"4753",4753,"explore","anticipation"
"4754",4754,"explosion","fear"
"4755",4755,"explosion","negative"
"4756",4756,"explosion","surprise"
"4757",4757,"explosive","anger"
"4758",4758,"explosive","anticipation"
"4759",4759,"explosive","fear"
"4760",4760,"explosive","negative"
"4761",4761,"explosive","surprise"
"4762",4762,"expose","anticipation"
"4763",4763,"expose","fear"
"4764",4764,"exposed","negative"
"4765",4765,"expropriation","negative"
"4766",4766,"expulsion","anger"
"4767",4767,"expulsion","disgust"
"4768",4768,"expulsion","fear"
"4769",4769,"expulsion","negative"
"4770",4770,"expulsion","sadness"
"4771",4771,"exquisite","joy"
"4772",4772,"exquisite","positive"
"4773",4773,"exquisitely","positive"
"4774",4774,"extend","positive"
"4775",4775,"extensive","positive"
"4776",4776,"exterminate","fear"
"4777",4777,"exterminate","negative"
"4778",4778,"exterminate","sadness"
"4779",4779,"extermination","anger"
"4780",4780,"extermination","fear"
"4781",4781,"extermination","negative"
"4782",4782,"extinct","negative"
"4783",4783,"extinct","sadness"
"4784",4784,"extinguish","anger"
"4785",4785,"extinguish","negative"
"4786",4786,"extra","positive"
"4787",4787,"extrajudicial","fear"
"4788",4788,"extrajudicial","negative"
"4789",4789,"extraordinary","positive"
"4790",4790,"extremity","negative"
"4791",4791,"extricate","anticipation"
"4792",4792,"extricate","positive"
"4793",4793,"exuberance","joy"
"4794",4794,"exuberance","positive"
"4795",4795,"eyewitness","trust"
"4796",4796,"fabricate","negative"
"4797",4797,"fabrication","negative"
"4798",4798,"fabrication","trust"
"4799",4799,"facilitate","positive"
"4800",4800,"fact","trust"
"4801",4801,"facts","positive"
"4802",4802,"facts","trust"
"4803",4803,"faculty","positive"
"4804",4804,"faculty","trust"
"4805",4805,"fade","negative"
"4806",4806,"faeces","disgust"
"4807",4807,"faeces","negative"
"4808",4808,"failing","anger"
"4809",4809,"failing","anticipation"
"4810",4810,"failing","fear"
"4811",4811,"failing","negative"
"4812",4812,"failing","sadness"
"4813",4813,"failure","disgust"
"4814",4814,"failure","fear"
"4815",4815,"failure","negative"
"4816",4816,"failure","sadness"
"4817",4817,"fain","anticipation"
"4818",4818,"fain","joy"
"4819",4819,"fain","positive"
"4820",4820,"fain","trust"
"4821",4821,"fainting","fear"
"4822",4822,"fainting","negative"
"4823",4823,"fainting","sadness"
"4824",4824,"fainting","surprise"
"4825",4825,"fair","positive"
"4826",4826,"fairly","positive"
"4827",4827,"fairly","trust"
"4828",4828,"faith","anticipation"
"4829",4829,"faith","joy"
"4830",4830,"faith","positive"
"4831",4831,"faith","trust"
"4832",4832,"faithful","positive"
"4833",4833,"faithful","trust"
"4834",4834,"faithless","negative"
"4835",4835,"faithless","sadness"
"4836",4836,"fake","negative"
"4837",4837,"fall","negative"
"4838",4838,"fall","sadness"
"4839",4839,"fallacious","anger"
"4840",4840,"fallacious","negative"
"4841",4841,"fallacy","negative"
"4842",4842,"fallible","negative"
"4843",4843,"falling","negative"
"4844",4844,"falling","sadness"
"4845",4845,"fallow","negative"
"4846",4846,"falsehood","anger"
"4847",4847,"falsehood","negative"
"4848",4848,"falsehood","trust"
"4849",4849,"falsely","negative"
"4850",4850,"falsification","anger"
"4851",4851,"falsification","negative"
"4852",4852,"falsify","disgust"
"4853",4853,"falsify","negative"
"4854",4854,"falsity","disgust"
"4855",4855,"falsity","negative"
"4856",4856,"falter","fear"
"4857",4857,"falter","negative"
"4858",4858,"fame","positive"
"4859",4859,"familiar","positive"
"4860",4860,"familiar","trust"
"4861",4861,"familiarity","anticipation"
"4862",4862,"familiarity","joy"
"4863",4863,"familiarity","positive"
"4864",4864,"familiarity","trust"
"4865",4865,"famine","negative"
"4866",4866,"famine","sadness"
"4867",4867,"famous","positive"
"4868",4868,"famously","positive"
"4869",4869,"fanatic","negative"
"4870",4870,"fanaticism","fear"
"4871",4871,"fancy","anticipation"
"4872",4872,"fancy","joy"
"4873",4873,"fancy","positive"
"4874",4874,"fanfare","anticipation"
"4875",4875,"fanfare","joy"
"4876",4876,"fanfare","positive"
"4877",4877,"fanfare","surprise"
"4878",4878,"fang","fear"
"4879",4879,"fangs","fear"
"4880",4880,"farce","negative"
"4881",4881,"farcical","disgust"
"4882",4882,"farcical","negative"
"4883",4883,"farm","anticipation"
"4884",4884,"fascinating","positive"
"4885",4885,"fascination","positive"
"4886",4886,"fashionable","positive"
"4887",4887,"fasting","negative"
"4888",4888,"fasting","sadness"
"4889",4889,"fat","disgust"
"4890",4890,"fat","negative"
"4891",4891,"fat","sadness"
"4892",4892,"fatal","anger"
"4893",4893,"fatal","fear"
"4894",4894,"fatal","negative"
"4895",4895,"fatal","sadness"
"4896",4896,"fatality","fear"
"4897",4897,"fatality","negative"
"4898",4898,"fatality","sadness"
"4899",4899,"fate","anticipation"
"4900",4900,"fate","negative"
"4901",4901,"father","trust"
"4902",4902,"fatigue","negative"
"4903",4903,"fatigued","negative"
"4904",4904,"fatigued","sadness"
"4905",4905,"fatty","disgust"
"4906",4906,"fatty","negative"
"4907",4907,"fatty","sadness"
"4908",4908,"fault","negative"
"4909",4909,"fault","sadness"
"4910",4910,"faultless","positive"
"4911",4911,"faultless","trust"
"4912",4912,"faulty","negative"
"4913",4913,"favorable","anticipation"
"4914",4914,"favorable","joy"
"4915",4915,"favorable","positive"
"4916",4916,"favorable","surprise"
"4917",4917,"favorable","trust"
"4918",4918,"favorite","joy"
"4919",4919,"favorite","positive"
"4920",4920,"favorite","trust"
"4921",4921,"favoritism","positive"
"4922",4922,"fawn","negative"
"4923",4923,"fear","anger"
"4924",4924,"fear","fear"
"4925",4925,"fear","negative"
"4926",4926,"fearful","fear"
"4927",4927,"fearful","negative"
"4928",4928,"fearful","sadness"
"4929",4929,"fearfully","fear"
"4930",4930,"fearfully","negative"
"4931",4931,"fearfully","sadness"
"4932",4932,"fearfully","surprise"
"4933",4933,"fearing","fear"
"4934",4934,"fearing","negative"
"4935",4935,"fearless","fear"
"4936",4936,"fearless","positive"
"4937",4937,"feat","anticipation"
"4938",4938,"feat","joy"
"4939",4939,"feat","positive"
"4940",4940,"feat","surprise"
"4941",4941,"feature","positive"
"4942",4942,"febrile","negative"
"4943",4943,"fecal","disgust"
"4944",4944,"fecal","negative"
"4945",4945,"feces","disgust"
"4946",4946,"feces","negative"
"4947",4947,"fee","anger"
"4948",4948,"fee","negative"
"4949",4949,"feeble","negative"
"4950",4950,"feeble","sadness"
"4951",4951,"feeling","anger"
"4952",4952,"feeling","anticipation"
"4953",4953,"feeling","disgust"
"4954",4954,"feeling","fear"
"4955",4955,"feeling","joy"
"4956",4956,"feeling","negative"
"4957",4957,"feeling","positive"
"4958",4958,"feeling","sadness"
"4959",4959,"feeling","surprise"
"4960",4960,"feeling","trust"
"4961",4961,"feigned","negative"
"4962",4962,"felicity","joy"
"4963",4963,"felicity","positive"
"4964",4964,"fell","negative"
"4965",4965,"fell","sadness"
"4966",4966,"fellow","positive"
"4967",4967,"fellow","trust"
"4968",4968,"fellowship","positive"
"4969",4969,"felon","fear"
"4970",4970,"felon","negative"
"4971",4971,"felony","negative"
"4972",4972,"fenced","anger"
"4973",4973,"fender","trust"
"4974",4974,"ferment","anticipation"
"4975",4975,"ferment","negative"
"4976",4976,"fermentation","anticipation"
"4977",4977,"ferocious","anger"
"4978",4978,"ferocious","disgust"
"4979",4979,"ferocious","fear"
"4980",4980,"ferocious","negative"
"4981",4981,"ferocity","anger"
"4982",4982,"ferocity","negative"
"4983",4983,"fertile","positive"
"4984",4984,"fervor","anger"
"4985",4985,"fervor","joy"
"4986",4986,"fervor","positive"
"4987",4987,"festival","anticipation"
"4988",4988,"festival","joy"
"4989",4989,"festival","positive"
"4990",4990,"festival","surprise"
"4991",4991,"festive","joy"
"4992",4992,"festive","positive"
"4993",4993,"fete","anticipation"
"4994",4994,"fete","joy"
"4995",4995,"fete","positive"
"4996",4996,"fete","surprise"
"4997",4997,"feud","anger"
"4998",4998,"feud","negative"
"4999",4999,"feudal","negative"
"5000",5000,"feudalism","anger"
"5001",5001,"feudalism","negative"
"5002",5002,"feudalism","sadness"
"5003",5003,"fever","fear"
"5004",5004,"feverish","negative"
"5005",5005,"fiasco","negative"
"5006",5006,"fib","anger"
"5007",5007,"fib","negative"
"5008",5008,"fickle","negative"
"5009",5009,"fictitious","negative"
"5010",5010,"fidelity","joy"
"5011",5011,"fidelity","positive"
"5012",5012,"fidelity","trust"
"5013",5013,"fiend","anger"
"5014",5014,"fiend","disgust"
"5015",5015,"fiend","fear"
"5016",5016,"fiend","negative"
"5017",5017,"fierce","anger"
"5018",5018,"fierce","disgust"
"5019",5019,"fierce","fear"
"5020",5020,"fierce","negative"
"5021",5021,"fiesta","anticipation"
"5022",5022,"fiesta","joy"
"5023",5023,"fiesta","positive"
"5024",5024,"fiesta","surprise"
"5025",5025,"fiesta","trust"
"5026",5026,"fight","anger"
"5027",5027,"fight","fear"
"5028",5028,"fight","negative"
"5029",5029,"fighting","anger"
"5030",5030,"fighting","negative"
"5031",5031,"filibuster","negative"
"5032",5032,"fill","trust"
"5033",5033,"filth","disgust"
"5034",5034,"filth","negative"
"5035",5035,"filthy","disgust"
"5036",5036,"filthy","negative"
"5037",5037,"finally","anticipation"
"5038",5038,"finally","disgust"
"5039",5039,"finally","joy"
"5040",5040,"finally","positive"
"5041",5041,"finally","surprise"
"5042",5042,"finally","trust"
"5043",5043,"finery","positive"
"5044",5044,"finesse","positive"
"5045",5045,"fire","fear"
"5046",5046,"firearms","anger"
"5047",5047,"firearms","fear"
"5048",5048,"firearms","negative"
"5049",5049,"fireball","positive"
"5050",5050,"fireman","trust"
"5051",5051,"fireproof","positive"
"5052",5052,"firmness","positive"
"5053",5053,"firmness","trust"
"5054",5054,"firstborn","anticipation"
"5055",5055,"firstborn","joy"
"5056",5056,"firstborn","positive"
"5057",5057,"firstborn","trust"
"5058",5058,"fits","anger"
"5059",5059,"fits","negative"
"5060",5060,"fitting","anticipation"
"5061",5061,"fitting","joy"
"5062",5062,"fitting","positive"
"5063",5063,"fitting","trust"
"5064",5064,"fixed","trust"
"5065",5065,"fixture","positive"
"5066",5066,"flabby","disgust"
"5067",5067,"flabby","negative"
"5068",5068,"flaccid","negative"
"5069",5069,"flaccid","sadness"
"5070",5070,"flagging","negative"
"5071",5071,"flagrant","anger"
